Flight,Image,PassFail,X,Y
ScootB787PBB,000179.png,0,,
ScootB787PBB,000180-2.png,0,,
ScootB787PBB,000181.png,0,,
ScootB787PBB,000182.png,0,,
ScootB787PBB,000183-2.png,0,,
ScootB787PBB,000184.png,0,,
ScootB787PBB,000185.png,0,,
ScootB787PBB,000186-2.png,0,,
ScootB787PBB,000187.png,0,,
ScootB787PBB,000188.png,0,,
ScootB787PBB,000189-2.png,0,,
ScootB787PBB,000190.png,0,,
ScootB787PBB,000191.png,0,,
ScootB787PBB,000192.png,0,,
ScootB787PBB,000193.png,0,,
ScootB787PBB,000194.png,0,,
ScootB787PBB,000195.png,0,,
ScootB787PBB,000196.png,0,,
ScootB787PBB,000197.png,0,,
ScootB787PBB,000198.png,0,,
ScootB787PBB,000199.png,0,,
ScootB787PBB,000200.png,0,,
ScootB787PBB,000201.png,0,,
ScootB787PBB,000202.png,0,,
ScootB787PBB,000203.png,0,,
ScootB787PBB,000204.png,0,,
ScootB787PBB,000205.png,0,,
ScootB787PBB,000206.png,0,,
ScootB787PBB,000207.png,0,,
ScootB787PBB,000208.png,0,,
ScootB787PBB,000209.png,0,,
ScootB787PBB,000210.png,0,,
ScootB787PBB,000211.png,0,,
ScootB787PBB,000212.png,0,,
ScootB787PBB,000213.png,0,,
ScootB787PBB,000214.png,0,,
ScootB787PBB,000215.png,0,,
ScootB787PBB,000216.png,0,,
ScootB787PBB,000217.png,0,,
ScootB787PBB,000218.png,0,,
ScootB787PBB,000219.png,0,,
ScootB787PBB,000220.png,0,,
ScootB787PBB,000221.png,0,,
ScootB787PBB,000222.png,0,,
ScootB787PBB,000223.png,0,,
ScootB787PBB,000224.png,0,,
ScootB787PBB,000225.png,0,,
ScootB787PBB,000226.png,0,,
ScootB787PBB,000227-2.png,0,,
ScootB787PBB,000228.png,0,,
SQB772,000125-1.png,0,,
SQB772,000126-1.png,0,,
SQB772,000127.png,0,,
SQB772,000128.png,0,,
SQB772,000129-1.png,0,,
SQB772,000130.png,0,,
SQB772,000131.png,0,,
SQB772,000132-1.png,0,,
SQB772,000133.png,0,,
SQB772,000134-1.png,0,,
SQB772,000135.png,0,,
SQB772,000136-1.png,0,,
SQB772,000137.png,0,,
SQB772,000138-1.png,0,,
SQB772,000139.png,0,,
SQB772,000140.png,0,,
SQB772,000141.png,0,,
SQB772,000142.png,0,,
SQB772,000143.png,0,,
SQB772,000144.png,0,,
SQB772,000145.png,0,,
SQB772,000146.png,0,,
SQB772,000147.png,0,,
SQB772,000148-1.png,0,,
SQB772,000149.png,0,,
SQB772,000150.png,0,,
SQB772,000151.png,0,,
SQB772,000152.png,0,,
SQB772,000153.png,0,,
SQB772,000154.png,0,,
SQB772,000155.png,0,,
SQB772,000156.png,0,,
SQB772,000157.png,0,,
SQB772,000158-1.png,0,,
SQB772,000159.png,0,,
SQB772,000160.png,0,,
SQB772,000161.png,0,,
SQB772,000162.png,0,,
SQB772,000163.png,0,,
SQB772,000164.png,0,,
SQB772,000165.png,0,,
SQB772,000166.png,0,,
SQB772,000167.png,0,,
SQB772,000168-1.png,0,,
SQB772,000169.png,0,,
SQB772,000170.png,0,,
SQB772,000171.png,0,,
SQB772,000172.png,0,,
SQB772,000173.png,0,,
SQB772,000174.png,0,,
SQB772,000175.png,0,,
SQB772,000176.png,0,,
SQB772,000177.png,0,,
SQB772,000178-1.png,0,,
SQB772,000179.png,0,,
SQB772,000180.png,0,,
SQB772,000181.png,0,,
SQB772,000182.png,0,,
SQB772,000183.png,0,,
SQB772,000184.png,0,,
SQB772,000185.png,0,,
SQB772,000186.png,0,,
SQB772,000187.png,0,,
SQB772,000188.png,0,,
SQB772Rain,000141.png,0,,
SQB772Rain,000142.png,0,,
SQB772Rain,000143.png,0,,
SQB772Rain,000144.png,0,,
SQB772Rain,000145.png,0,,
SQB772Rain,000146.png,0,,
SQB772Rain,000147.png,0,,
SQB772Rain,000148.png,0,,
SQB772Rain,000149.png,0,,
SQB772Rain,000150.png,0,,
SQB772Rain,000151.png,0,,
SQB772Rain,000152.png,0,,
SQB772Rain,000153.png,0,,
SQB772Rain,000154.png,0,,
SQB772Rain,000155.png,0,,
SQB772Rain,000156.png,0,,
SQB772Rain,000157.png,0,,
SQB772Rain,000158.png,0,,
SQB772Rain,000159.png,0,,
SQB772Rain,000160.png,0,,
SQB772Rain,000161.png,0,,
SQB772Rain,000162.png,0,,
SQB772Rain,000163.png,0,,
SQB772Rain,000164.png,0,,
SQB772Rain,000165.png,0,,
SQB772Rain,000166.png,0,,
SQB772Rain,000167.png,0,,
SQB772Rain,000168.png,0,,
SQB772Rain,000169.png,0,,
SQB772Rain,000170.png,0,,
SQB772Rain,000171.png,0,,
SQB772Rain,000172.png,0,,
SQB772Rain,000173.png,0,,
SQB772Rain,000174.png,0,,
SQB772Rain,000175.png,0,,
SQB772Rain,000176.png,0,,
SQB772Rain,000177.png,0,,
SQB772Rain,000178.png,0,,
SQB772Rain,000179.png,0,,
SQB772Rain,000180.png,0,,
SQB772Rain,000181.png,0,,
SQB772Rain,000182.png,0,,
A320,000156.png,1,1221,154
A320,000157.png,1,1240,182
A320,000158.png,1,1225,176
A320,000159.png,1,1235,175
A320,000160.png,1,1238,174
A320,000161.png,1,1237,179
A320,000162.png,1,1244,198
A320,000163.png,1,1252,222
A320,000164.png,1,1269,250
A320,000165.png,1,1240,273
A320,000166.png,1,1246,305
A320,000167.png,1,1247,325
A320,000168.png,1,1250,307
A320,000169.png,1,1245,301
A320,000170.png,1,1262,340
A320,000171.png,1,1270,350
A320,000172.png,1,1262,346
A320,000173.png,1,1259,349
A320,000174.png,1,1261,346
A320,000175.png,1,1267,359
A320,000176.png,1,1264,362
A320,000177.png,1,1260,368
A320,000178.png,1,1265,371
A320,000179.png,1,1265,379
A320,000180.png,1,1266,393
A320,000181.png,1,1270,401
A320,000182.png,1,1272,394
A320,000183.png,1,1273,395
A320,000184.png,1,1266,396
A320,000185.png,1,1272,394
A320,000186.png,1,1265,398
SilkAirB737,000104.png,1,1299,116
SilkAirB737,000105.png,1,1291,118
SilkAirB737,000106.png,1,1306,149
SilkAirB737,000107.png,1,1309,144
SilkAirB737,000108.png,1,1305,134
SilkAirB737,000109.png,1,1303,116
SilkAirB737,000110.png,1,1302,107
SilkAirB737,000111.png,1,1298,122
SilkAirB737,000112.png,1,1287,161
SilkAirB737,000113.png,1,1275,194
SilkAirB737,000114.png,1,1277,205
SilkAirB737,000115.png,1,1222,197
SilkAirB737,000116.png,1,1226,206
SilkAirB737,000117.png,1,1234,226
SilkAirB737,000118.png,1,1228,218
SilkAirB737,000119.png,1,1221,221
SilkAirB737,000120.png,1,1237,246
SilkAirB737,000121.png,1,1242,282
SilkAirB737,000122.png,1,1245,314
SilkAirB737,000123.png,1,1252,352
SilkAirB737,000124.png,1,1244,347
SilkAirB737,000125.png,1,1246,349
SilkAirB737,000126.png,1,1250,355
SilkAirB737,000127.png,1,1255,352
SilkAirB737,000128.png,1,1253,356
SilkAirB737,000129.png,1,1253,355
SilkAirB737,000130.png,1,1254,352
SilkAirB737,000131.png,1,1257,353
SilkAirB737,000132.png,1,1253,351
SilkAirB737,000133.png,1,1258,351
SilkAirB737,000134.png,1,1253,351
SilkAirB737,000135.png,1,1254,347
SilkAirB737,000136.png,1,1254,347
SilkAirB737,000137.png,1,1254,347
SilkAirB737,000138.png,1,1253,351
SilkAirB737,000139.png,1,1253,347
TigerAirA320,000140.png,1,1334,60
TigerAirA320,000141.png,1,1340,56
TigerAirA320,000142.png,1,1351,56
TigerAirA320,000143.png,1,1338,55
TigerAirA320,000144.png,1,1318,65
TigerAirA320,000145.png,1,1300,96
TigerAirA320,000146.png,1,1277,136
TigerAirA320,000147.png,1,1250,181
TigerAirA320,000148.png,1,1228,219
TigerAirA320,000149.png,1,1219,215
TigerAirA320,000150.png,1,1250,217
TigerAirA320,000151.png,1,1252,224
TigerAirA320,000152.png,1,1244,247
TigerAirA320,000153.png,1,1232,275
TigerAirA320,000154.png,1,1226,291
TigerAirA320,000155.png,1,1236,290
TigerAirA320,000156.png,1,1198,292
TigerAirA320,000157.png,1,1182,290
TigerAirA320,000158.png,1,1172,299
TigerAirA320,000159.png,1,1174,298
TigerAirA320,000160.png,1,1197,300
TigerAirA320,000161.png,1,1199,302
TigerAirA320,000162.png,1,1194,297
TigerAirA320,000163.png,1,1213,324
TigerAirA320,000164.png,1,1205,322
TigerAirA320,000165.png,1,1201,325
TigerAirA320,000166.png,1,1207,322
TigerAirA320,000167.png,1,1204,322
TigerAirA320,000168.png,1,1200,346
TigerAirA320,000169.png,1,1196,337
TigerAirA320,000170.png,1,1191,339
TigerAirA320,000171.png,1,1205,342
TigerAirA320,000172.png,1,1193,335
TigerAirA320,000173.png,1,1199,336
TigerAirA320,000174.png,1,1188,341
TigerAirA320,000175.png,1,1196,348
TigerAirA320,000176.png,1,1195,351
TigerAirA320,000177.png,1,1192,345
TigerAirA320,000178.png,1,1202,350
TigerAirA320,000179.png,1,1203,350
TigerAirA320,000180.png,1,1204,356
TigerAirA320,000181.png,1,1203,350
TigerAirA320,000182.png,1,1200,353
TigerAirA320,000183.png,1,1203,350
TigerAirA320,000184.png,1,1202,354
TigerAirA320,000185.png,1,1207,354
TigerAirA320,000186.png,1,1200,361
TigerAirA320,000187.png,1,1199,369
TigerAirA320,000188.png,1,1187,362
TigerAirA320,000189.png,1,1189,356
TigerAirA320,000190.png,1,1189,368
TigerAirA320,000191.png,1,1185,364
TigerAirA320,000192.png,1,1189,365
TigerAirA320,000193.png,1,1191,364
TigerAirA320,000194.png,1,1188,363
TigerAirA320,000195.png,1,1188,366
TigerAirA320,000196.png,1,1186,368
TigerAirA320,000197.png,1,1186,372
TigerAirA320,000198.png,1,1187,371
TigerAirA320,000199.png,1,1190,373
TigerAirA320,000200.png,1,1189,375
TigerAirA320,000201.png,1,1189,375
TigerAirA320,000202.png,1,1189,376
TigerAirA320,000203.png,1,1191,372
TigerAirA320,000204.png,1,1189,376
TigerAirA320,000205.png,1,1188,378
TigerAirA320,000206.png,1,1189,373
TigerAirA320,000207.png,1,1191,375
TigerAirA320,000208.png,1,1190,380
TigerAirA320,000209.png,1,1190,372
TigerAirA320,000210.png,1,1188,376
TigerAirA320,000211.png,1,1189,376
TigerAirA320,000212.png,1,1190,378
TigerAirA320,000213.png,1,1191,377
TigerAirA320Rain,000120.png,1,1127,64
TigerAirA320Rain,000121.png,1,1074,59
TigerAirA320Rain,000122.png,1,1064,58
TigerAirA320Rain,000123.png,1,1064,61
TigerAirA320Rain,000124.png,1,1078,69
TigerAirA320Rain,000125.png,1,1100,98
TigerAirA320Rain,000126.png,1,1138,139
TigerAirA320Rain,000127.png,1,1175,186
TigerAirA320Rain,000128.png,1,1216,233
TigerAirA320Rain,000129.png,1,1258,291
TigerAirA320Rain,000130.png,1,1264,323
TigerAirA320Rain,000131.png,1,1285,337
TigerAirA320Rain,000132.png,1,1291,321
TigerAirA320Rain,000133.png,1,1220,307
TigerAirA320Rain,000134.png,1,1230,308
TigerAirA320Rain,000135.png,1,1233,310
TigerAirA320Rain,000136.png,1,1219,311
TigerAirA320Rain,000137.png,1,1236,340
TigerAirA320Rain,000138.png,1,1248,372
TigerAirA320Rain,000139.png,1,1239,375
TigerAirA320Rain,000140.png,1,1249,364
TigerAirA320Rain,000141.png,1,1251,359
TigerAirA320Rain,000142.png,1,1243,376
TigerAirA320Rain,000143.png,1,1254,398
TigerAirA320Rain,000144.png,1,1254,399
TigerAirA320Rain,000145.png,1,1253,397
TigerAirA320Rain,000146.png,1,1251,397
TigerAirA320Rain,000147.png,1,1249,388
TigerAirA320Rain,000148.png,1,1246,385
TigerAirA320Rain,000149.png,1,1251,382
TigerAirA320Rain,000150.png,1,1251,397
TigerAirA320Rain,000151.png,1,1249,398
TigerAirA320Rain,000152.png,1,1250,398
TigerAirA320Rain,000153.png,1,1252,400
TigerAirA320Rain,000154.png,1,1250,390
TigerAirA320Rain,000155.png,1,1249,397
TigerAirA320Rain,000156.png,1,1248,393
TigerAirA320Rain,000157.png,1,1250,396
